phraseId,phrase
23370790,ಗರ್ಭಾವಸ್ಥೆಯಲ್ಲಿ ಕೆಫೀನ್ ಸೇವನೆಯು ಗರ್ಭಾವಸ್ಥೆಯ ನಷ್ಟದ ಅಪಾಯವನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ ಮತ್ತು ಕಡಿಮೆ ಜನನ ತೂಕದ ಅಪಾಯವನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ
23357298,ಹೀಗಿದ್ದರೂ ನವಾಜೋ ಸೇರಿದಂತೆ ಎಲ್ಲ ಅಪಾಚೆ ಭಾಷೆಗಳೂ ಅಪಾಯವನ್ನು ಎದುರಿಸುತ್ತಿವೆ
23611094,ದಯವಿಟ್ಟು ಎಲ್ಲಾ ಪ್ರಯಾಣಿಕರ ಬದಿಯ ಸೀಟುಗಳ ಸ್ಥಾನವನ್ನು ಸೇವ್ ಮಾಡಿ
23336462,ಇದು ಇವರ ಮೊದಲ ಪ್ರಮುಖ ರಾಜಕೀಯ ಪ್ರಚಾರವಾಗಿತ್ತು
23555440,ಎಬಿಒ ರಕ್ತ ವಿಧವು ಕೆಲವು ಪ್ರಾಣಿಗಳಲ್ಲೂ ಗೋಚರಿಸುತ್ತವೆ
23434374,ಇತ್ಯಾದಿ ಸಾಮಾನುಗಳು ಮತ್ತು ತೊಟ್ಟ ಬಟ್ಟೆಯ ನಿರ್ವಹಣೆ ಸರಿಯಾಗಿರಬೇಕು
23447052,ಚಿಕ್ಕ ಗಲಗಲಿ ಗ್ರಾಮವು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ವಿಜಯಪುರ ಜಿಲ್ಲೆಯ ವಿಜಯಪುರ ತಾಲ್ಲೂಕಿನಲ್ಲಿದೆ
23474342,ಅವರು ಬಾಲಿವುಡ್ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಅನೇಕ ಹಾಡುಗಳನ್ನು ಹಾಡಿದ್ದಾರೆ
23444170,ಅವರನ್ನು ಸೆಳೆಯಲು ರಾಜ್ ರೋಹಿತ್ ಆಗಿ ನಡೆದುಕೊಳ್ಳುತ್ತಾನೆ
23461006,ಆದರೆ ಇದು ಅಂತರಾಷ್ಟ್ರೀಯ ಮಟ್ಟದಲ್ಲಿ ಉತ್ತಮ ಹೆಸರನ್ನು ಗಳಿಸಿತು
23357300,ಅವರ ರಕ್ಷಣೆಯ ಜೊತೆಗೆ ಅವರ ಗೆಳೆಯರ ಮತ್ತು ಕುಟುಂಬದವರ ರಕ್ಷಣೆಗಾಗಿ ಅವರು ಒಲ್ಲದ ಮನಸ್ಸಿನಿಂದ ಏಕಾಂತಕ್ಕೆ ಸಾಗುತ್ತಾರೆ
24029236,ಜೊತೆಗೆ ದೊಡ್ಡ ಗಾತ್ರದ ಪ್ರಾಣಿಗಳ ಎಲುಬುಗಳೂ ಇಲ್ಲಿ ದೊರೆಯುವುದರಿಂದ ಜಾವ ಮಾನವ ಬೇಟೆ ಜೀವನ ನಡೆಸುತ್ತಿದ್ದನೆಂದು ತಿಳಿಯಲಾಗಿದೆ
23980652,ಮಲಿಕ್ ತಮ್ಮ ೪ ನೇ ವಯಸ್ಸಿನಲ್ಲಿ ಹಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು
23542994,ಸಕುರಾ ಮರಗಳನ್ನು ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಜಪಾನೀಸ್ ಚೆರ್ರಿ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ
23383378,ಸಾಮಾಜಿಕ ನ್ಯಾಯ ಮತ್ತು ಸಬಲೀಕರಣ ಸಚಿವರು ಸಚಿವರ ಪರಿಷತ್ತಿನ ಸದಸ್ಯರಾಗಿ ಕ್ಯಾಬಿನೆಟ್ ಶ್ರೇಣಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ
23546742,ಇದು ಸಾಮಾನ್ಯವಾಗಿ ಸೆಪ್ಟೆಂಬರ್ ತಿಂಗಳ ಮಧ್ಯಭಾಗದಿಂದ ಅಕ್ಟೋಬರ್ ತಿಂಗಳ ಮಧ್ಯಭಾಗದವರೆಗೆ ಬರುತ್ತದೆ
23552330,ಆದಾಗ್ಯೂ ಕಬ್ಬಿಣದ ಯುಗ ಮತ್ತು ಕಂಚಿನ ಯುಗವು ಆಫ್ರಿಕಾದ ಬಹುಭಾಗಗಳಲ್ಲಿ ಏಕಕಾಲದಲ್ಲಿ ಸಂಭವಿಸಿದವು
23549870,ಜೊತೆಗೆ ವಾಸದ ನೆಲೆಗಳ ನಾಶವು ಸಹ ಸೇರಿ ಹುಲಿಗಳ ಸಂಖ್ಯೆ ಇಂದು ಗಣನೀಯವಾಗಿ ಕುಸಿದಿದೆ
23467292,ಈ ತಿಂಗಳುಗಳು ಫತೇಘರ್ ಸಾಹಿಬ್ ನಗರಕ್ಕೆ ಭೇಟಿ ಕೊಡಲು ತುಂಬಾ ಉತ್ತಮವಾದ ಸಮಯವಾಗಿರುತ್ತದೆ
24005662,ಕ್ಯಾಲ್ಗರಿಯ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯು ತೈಲ ಉದ್ಯಮದೊಂದಿಗೆ ಹೆಚ್ಚು ನಿಕಟ ಸಂಬಂಧ ಹೊಂದಿತ್ತು
23612646,ದಯವಿಟ್ಟು ಚಾರ್ಜಿಂಗ್ ಡೋರ್ ಓಪನ್ ಮಾಡು
23500818,ಅಲಹಾಬಾದ್ ಮತ್ತು ನಾಗ್ಪುರದ ಅನೇಕ ಕಡೆ ಅವರು ಧರ್ಮ ಪ್ರಚಾರ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಹಮ್ಮಿಕೊಂಡರು
23518078,ಅದಲ್ಲದೇ ಫೆಡರಲ್ ಕ್ಯಾಪಿಟಲ್ ಕೌಲಾಲಂಪೂರ್ ನ ಪೊರ್ಟ್ ಕ್ಲಾಂಗ್ ನ ಅಭಿವೃದ್ಧಿಯೂ ಇದಕ್ಕೆ ಕಾರಣವಾಯಿತು
23654302,ಹಿಂಭಾಗದ ಎಡ ಸೀಟ್ ಹೀಟರ್ ಅನ್ನು ಆರಂಭಿಸು
24095136,ಇಂಥ ಕಾದಂಬರಿಗಳಲ್ಲಿ ವಸ್ತುನಿಷ್ಠ ಹಾಗೂ ಸಹಜ ಚಲನೆ ಇರುವುದರಿಂದ ಓದುಗರಿಗೆ ಅವು ಅಂತೆಯೇ ನಾಟುತ್ತದೆ
23470660,ಮೊದಮೊದಲು ಈಟಿಯ ಕೋಲನ್ನು ಬೂದಿ ಮರದಿಂದ ಮಾಡುತ್ತಿದ್ದರು
23343974,ಚಿತ್ರವನ್ನು ಮಂಗಳೂರು ಮತ್ತು ಸುತ್ತಲಿನ ಕರಾವಳಿ ಪ್ರದೇಶದಲ್ಲಿ ಚಿತ್ರೀಕರಿಸಲಾಯಿತು
23477724,ಈ ರೀತಿಯ ಮಳೆಯು ಮುಖ್ಯವಾಗಿ ವಿಷುವದ್ರೇಖೆಯ ಹವಾಮಾನ ವಲಯ ಮತ್ತು ಉಷ್ಣವಲಯದ ಹವಾಮಾನ ವಲಯಗಳಲ್ಲಿ ಉಂಟಾಗುವುದು
23936968,ಅವರು ವ್ರತ ಕೈಗೊಳ್ಳುತ್ತಾರೆ ಮತ್ತು ಈ ಅವಧಿಯಲ್ಲಿ ಪವಿತ್ರತೆ ಮತ್ತು ಶುದ್ಧತೆಯನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳುತ್ತಾರೆ
23475292,ಅನೇಕ ಸಂಘಟನೆಗಳೂ ಸಹ ಪರಿಹಾರ ಕಾರ್ಯಗಳಲ್ಲಿ ನೆರವು ನೀಡಿದವು
23396476,ಅಷ್ಟೂ ಇಷ್ಟೂ ದ್ರವ ವಸ್ತುಗಳಾದರೂ ಹೊಟ್ಟೆಗೆ ಸೇರುತ್ತವೆ
23424678,ದಕ್ಷಿಣ ಅಮೆರಿಕ ಹಾಗೂ ಮಧ್ಯ ಅಮೆರಿಕದ ಸಮಶೀತೋಷ್ಣ ವಲಯದ ಮಳೆಕಾಡುಗಳಲ್ಲಿ ಕಂಡುಬರುತ್ತವೆ
23326480,ಇವನ್ನು ಕೆಲವೊಮ್ಮೆ ನೈತಿಕ ಹಕ್ಕುಗಳು ಅಥವಾ ಪರಭಾರೆ ಮಾಡಲಾಗದ ಹಕ್ಕುಗಳು ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ
23521282,ಇದರ ಎಲೆಗಳು ಊತ ಕಡಿಮೆ ಮಾಡಲು ಬಳಸಲಾಗುತ್ತದೆ
23432074,ವಾಣಿಯವರ ಪತಿ ಜಯರಾಂರವರು ಪಂಡಿತ್ ರವಿಶಂಕರ್ ಅವರ ವಿದ್ಯಾರ್ಥಿಯಾಗಿದ್ದರು
23558602,ಅದಕ್ಕೆ ಮುಂಚೆ ರಾಜಕೀಯ ಅರ್ಥಶಾಸ್ತ್ರ ಎಂಬ ಪದ ರೂಢಿಯಲ್ಲಿತ್ತು
23558918,ವಿಳಂಬ ಮಾಡುವ ಉದ್ದೇಶದಿಂದ ಬಂಡುಕೋರರು ನಾವೆಯನ್ನು ಸಾಧ್ಯವಾದಷ್ಟು ಎತ್ತರವಾದ ಮಣ್ಣಿನಲ್ಲಿ ಇರಿಸಿದ್ದರು ಎಂದು ಕೆಲ ಬ್ರಿಟಿಷ್ ಅಧಿಕಾರಿಗಳು ನಂತರ ಹೇಳಿದರು
23477076,ಮಧ್ಯ ಏಷ್ಯದಲ್ಲಿ ಈ ವಿಧಾನವನ್ನನುಸರಿಸಿ ರಚಿಸಲಾದ ಬಂದೂಕುಗಳ ಬಳಕೆ ಇಂದಿಗೂ ಕಂಡುಬರುತ್ತದೆ
23339790,ಜೊತೆಗೆ ಹಲ್ಲುಗಳ ತುಂಡುಗಳು ಮತ್ತು ಸಿಂಹದ ಉಗುರುಗಳನ್ನು ನೋಡಿದನು
23497556,ಇದು ಉತ್ತರದಿಂದ ಮಂಗಳೂರು ನಗರಕ್ಕೆ ಹೆಬ್ಬಾಗಿಲು ಮತ್ತು ಶೈಕ್ಷಣಿಕ ಕೇಂದ್ರವಾಗಿದೆ
24041118,ನಿಜವಾದ ಕಾಂಚೀಪುರಂ ರೇಷ್ಮೆ ಸೀರೆಯಲ್ಲಿ ದೇಹ ಮತ್ತು ಗಡಿಯನ್ನು ಪ್ರತ್ಯೇಕವಾಗಿ ನೇಯಲಾಗುತ್ತದೆ ಮತ್ತು ನಂತರ ಒಟ್ಟಿಗೆ ಜೋಡಿಸಲಾಗುತ್ತದೆ
23328058,ವಸುದೇವನ ಇನ್ನೊಬ್ಬಳು ಹೆಂಡತಿ ಬಲರಾಮನಿಗೆ ಜನ್ಮ ನೀಡಿದಳು ಮತ್ತು ಕೃಷ್ಣನನ್ನು ವಸುದೇವನು ನಂದನ ಕೈಗೆ ಒಪ್ಪಿಸಿದನು
23545042,ಜನಪ್ರಿಯ ಮಾಧ್ಯಮದಲ್ಲಿ ಜಾವ ಮಾನವ ಎಂದು ಕರೆಯಲಾದ ಈ ಪಳೆಯುಳಿಕೆ ಸಾರ್ವಜನಿಕರಲ್ಲಿ ಆಸಕ್ತಿ ಕೆರಳಿಸಿತು
23550414,ಕೈಗಾರಿಕೆಗಳಿಗೆ ಸಾಗಣೆಯಾಗುವ ವಸ್ತುಗಳ ಚಿತ್ರವನ್ನು ಇವು ತೆಗೆಯುತ್ತವೆ
23329736,ದಿಲೀಶ್ ಪೋತನ್ ನಿರ್ದೇಶನದ ತೊಂಡಿಮುತಾಳುಂ ದೃಕ್ಷಾಕ್ಷಿಯುಂ ಚಿತ್ರದ ಮೂಲಕ ನಿಮಿಷಾ ತಮ್ಮ ನಟನಾ ವೃತ್ತಿಗೆ ಪಾದಾರ್ಪಣೆ ಮಾಡಿದರು
23515052,ಸಿರಿಸ ಮರದಿಂದ ಸಾಧಾರಣ ದರ್ಜೆಯ ಚೌಬೀನೆ ದೊರೆಯುತ್ತದೆ
23584462,ಚಂಡಿ ಪವನ್ ದೇವಾಲಯ ಕುಬೇರನಿಗೆ ಮೀಸಲಾದ ದೇವಾಲಯ
23523644,ಲಿಂಕಿಂಗ್ ರೋಡ್ ಶಾಪಿಂಗ್ ಮಾಡಲು ಹೇಳಿಮಾಡಿಸಿದ ತಾಣವಾಗಿದೆ
23329710,ಕರ್ನಾಟಕದಲ್ಲಿ ಮರಾಠಿ ಜನರೂ ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಕನ್ನಡಿಗರೂ ರಾಜನೀತಿಕ ಸಾಮಾಜಿಕ ಸಾಂಸ್ಕೃತಿಕ ಹೀಗೆ ಒಂದಲ್ಲ ಒಂದು ಕಾರಣಕ್ಕಾಗಿ ನೆಲಸಿದ್ದಾರೆ
23374964,ಒತ್ತಡದ ಋಣಾತ್ಮಕ ಪ್ರವಣತೆಯನ್ನು ಬಲ ಸಾಂದ್ರತೆ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ
23509706,ಈ ಕಾರಣ ದಟ್ಟ ವಾತಾವರಣವಿರುವ ಶುಕ್ರದ ನೆಲವನ್ನು ಅಧ್ಯಯನ ಮಾಡಲು ರೇಡಿಯೊ ತರಂಗಗಳು ಉಪಯುಕ್ತವಾಗಿವೆ
23361968,ಅದೇ ರೀತಿ ಹಿಂದೂ ಪದವು ಯಾರು ಭಾರತದ ಉಪಖಂಡಕ್ಕೆ ಸೇರಿರುತ್ತಾರೆ ಅವರನ್ನು ಇರಾನಿನಲ್ಲಿ ಹಿಂದೂ ಎನ್ನಲಾಗುತಿತ್ತು
23358538,ಸಾದಾ ಕಾಂಕ್ರೀಟಿನ ಒತ್ತಡದ ಬಲ ಎಳೆತದ ಬಲದ ಹತ್ತರಷ್ಟು ಹೆಚ್ಚಾಗಿರುತ್ತದೆ
23364286,ಇದು ರಿಕೆಟ್ಸಿಯ ಎಂಬ ಜಾತಿಯ ಒಂದು ವಿಷಾಣುವಿನ ಸೋಂಕಿನಿಂದ ಉಂಟಾದುದು
23531570,ಈ ಕಾರಣಕ್ಕಾಗಿ ಶ್ರಮಿಕ ಶಕ್ತಿ ವಿತರಣೆಯನ್ನು ಮಾರುಕಟ್ಟೆಯ ವಿಸ್ತೀರ್ಣದ ಆಧಾರದ ಮೇಲೆ ಸೀಮಿತಗೊಳಿಸಲಾಗಿದೆ
24065094,ಅಖಿಲ ಭಾರತ ಮಹಿಳಾ ವಕೀಲರ ಒಕ್ಕೂಟವು ಭಾರತೀಯ ಮಹಿಳಾ ವಕೀಲರ ಸಂಘವಾಗಿದೆ
23550400,ಪ್ರಭುದೇವರ ಬೆಟ್ಟ ಗ್ರಾಮವು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ವಿಜಯಪುರ ಜಿಲ್ಲೆಯ ಇಂಡಿ ತಾಲ್ಲೂಕಿನಲ್ಲಿದೆ
23467312,ಆಗ ಆ ಗಾಣಿಗರು ಒಂದು ಕೆರೆಯಲ್ಲಿ ಮುಳುಗಿ ಕೂರುತ್ತಾರೆ
23620348,ದಯವಿಟ್ಟು ಪ್ರಯಾಣಿಕರ ಆಸನದ ಉಳಿಸಿದ ಸ್ಥಾನವನ್ನು ಲೋಡ್ ಮಾಡಿ
23524372,ಕಾದಂಬರಿಯು ಬದಲಿ ಧಾರ್ಮಿಕ ಇತಿಹಾಸದ ಶೋಧನೆಯ ಒಂದು ಭಾಗವಾಗಿದೆ
23381452,ಇಂದು ಜರ್ಮನಿಯ ಅತೀ ದೊಡ್ಡ ವಿಶ್ವವಿದ್ಯಾನಿಲಯಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ
23507734,ಈ ಪರಿಪಾಠವು ಅತ್ತೆ ಮತ್ತು ಅಳಿಯನನ್ನು ಒಂದು ಅಂತರದಲ್ಲಿ ಇರಿಸುತ್ತದೆ
23481602,ವಿಜ್ನಾನಿಗಳು ಈ ಪಳೆಯುಳಿಕೆಗಳ ಸಹಾಯದಿಂದ ಗ್ಲೇಸಿಯರ್ ಗಳು ಇಲ್ಲಿ ಹರಿದ ಕಾಲವನ್ನು ನಿರ್ಣಯಿಸಲು ಯತ್ನಿಸಿದರು
23375360,ಇದು ಭಾರತದ ಗೃಹ ಸಚಿವಾಲಯದ ಸುಪರ್ದಿಗೆ ಒಳಪಟ್ಟಿರುತ್ತದೆ
24136812,ಈ ಪಂದ್ಯದಲ್ಲಿ ವಿಜೇತರಾದರು ಮತ್ತು ಮಹಿಳಾ ಡಬಲ್ಸ್ ನಲ್ಲಿ ಕಂಚಿನ ಪದಕ ಪಡೆದಿದ್ದಾರೆ
23368738,ಇದು ಆಟವನ್ನು ಸುಲಭವಾಗಿ ಆಡಬಹುದಾದ ಸ್ಥಾನಗಳ ಸಂಖ್ಯೆಯನ್ನು ನಿಯಂತ್ರಿಸುತ್ತದೆ
23383832,ವೃಂದವು ಪ್ರದರ್ಶನದಲ್ಲಿ ಕಂಡುಬರಲು ಕೊನೆಯ ಪ್ರಯತ್ನವನ್ನು ಮಾಡಿತ್ತು
23627172,ದಯವಿಟ್ಟು ಮುಂಭಾಗದ ಬಲಬದಿಯ ಸೀಟನ್ನು ಸ್ವಲ್ಪ ಮುಂದಕ್ಕೆ ಸರಿಸುವಿರಾ
23459302,ಇದು ನೀಲಗಿರಿ ಪರ್ವತ ಹಾಗೂ ಪಳನಿ ಪರ್ವತಗಳನ್ನು ಮುಚ್ಚಿಕೊಂಡಿದೆ
24058274,ಭಾರತದಲ್ಲಿ ಗುರುತಿಸಲ್ಪಡುವ ಉನ್ನತವಾದ ಹತ್ತು ಮಹಿಳಾ ವಿಜ್ಞಾನಿಗಳಲ್ಲಿ ದರ್ಶನ್ ರಂಗನಾಥನ್ ಕೂಡ ಒಬ್ಬರು
23497124,ಮೇಘಾ ಸಂದೇಶ್ ಕಥೆ ಬರೆದಿದ್ದಾರೆ ಮತ್ತು ಸಂಭಾಷಣೆಯನ್ನು ವೈದೇಹಿ ಬರೆದಿದ್ದಾರೆ
23328212,ಇವರು ಹೆಚ್ಚಾಗಿ ಪಶ್ಚಿಮ ಭಾರತದ ಕರಾವಳಿ ಪ್ರದೇಶದಲ್ಲಿ ವಾಸಿಸುತ್ತಾರೆ
23481474,ಈ ಚಿತ್ರದಲ್ಲಿ ವಿಷ್ಣುವರ್ಧನ್ ನಾಯಕನ ಪಾತ್ರದಲ್ಲಿ ಮತ್ತು ಆರತಿ ನಾಯಕಿಯ ಪಾತ್ರದಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿದ್ದಾರೆ
23447456,ಪಾಕಿಸ್ತಾನ ಅವರಿಗೆ ಅನೇಕ ರೀತಿಯ ಶಸ್ತ್ರಾಸ್ತ್ರಗಳನ್ನು ಸಹ ನೀಡಿತು
23539370,ಎಂದಾಗ ಆ ವಕೀಲ ಹೌದು ಮಹಾರಾಜರೇ ನೀವು ಕೇಳಿದ್ದು ಸರಿಯಾಗಿದೆ
23328470,ಕೂಡ್ಲಿಗಿ ಕರ್ನಾಟಕದ ವಿಜಯನಗರ ಜಿಲ್ಲೆಯ ಒಂದು ತಾಲೂಕು ಕೇಂದ್ರ
23483128,ಗ್ರಾಹಿಯು ವಾಹಕ ಜೀವಕೋಶಕ್ಕೆ ದೃಢ ಹಾಗೂ ಸ್ಥಿರ ಬೆಸೆಯುವಿಕೆ ಒದಗಿಸುತ್ತದೆ
23350496,ಭಾರತದಲ್ಲಿ ಮಕ್ಕಳ ಬೆಳವಣಿಗೆಗೆ ವಿವಿಧ ಕಷ್ಟಕರ ಮತ್ತು ಸಾಮಾಜಿಕ ಸಮಸ್ಯೆಗಳು ಸಂಬಂಧಿಸಿವೆ
23519082,ಇಲ್ಲಿ ಸರಕು ಸಾಗಾಣಿಕೆಗೆ ವಿಪುಲ ವ್ಯವಸ್ಥೆಯನ್ನು ಕಲ್ಪಿಸಲಾಗಿದೆ
23629028,ದಯವಿಟ್ಟು ಹಿಂದಿನ ವರ್ಷ ಕ್ರಿಸ್ಮಸ್ ಯಾವಾಗ ಬಂದಿತ್ತು ಎಂದು ಹೇಳಿ.
23537262,ಆದಿ ಶಂಕರರು ಅಲಕನಂದಾ ನದಿಯಲ್ಲಿ ಮುಳುಗಿದ್ದ ಮೂರ್ತಿಯನ್ನು ತಪ್ತ ಕುಂಡದ ಬಳಿಯ ಗುಹೆಯೊಂದರಲ್ಲಿ ಪ್ರತಿಷ್ಠಾಪಿಸಿದರು
23497082,ಉದಾಹರಣೆಗೆ ಎಷ್ಟು ಜನರು ಇಷ್ಟಪಟ್ಟರು ಅಥವಾ ಹಂಚಿದರು ಎಂಬುದರ ಮೇಲೆ ಆಧರಿಸಿರುತ್ತದೆ
23446724,ಈಗ ಅಕ್ಕಿಹೆಬ್ಬಾಳಿನ ಹೊಸ ಊರಿನಲ್ಲಿ ಜನರು ವಾಸ ಮಾಡುತ್ತಿದ್ದಾರೆ
23344756,ಅದೇ ಸಮಯದಲ್ಲಿ ಹಳೆಯ ಪ್ರತಿಜೀವಕ ಮುಕ್ತ ಪರಿಸರಕ್ಕೆ ಅತ್ಯುತ್ತಮವಾಗಿ ಹೊಂದಿಕೊಂಡಿರ ಬೇಕಾದ ಅಗತ್ಯವೇನೂ ಇಲ್ಲ
24148848,ರಿಲೇ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಪ್ರಥಮರಾಗಿ ತಮ್ಮ ಟೀಮ್ ನ ಬ್ಯಾಟನ್ ೩೬
24087762,ಒಂದು ದಿನ ಚಂದ್ರನು ಬೃಹಸ್ಪತಿಯನ್ನು ಭೇಟಿ ಮಾಡಿದನು
23452248,ಗಣೇಶಯ್ಯ ಮುಂತಾದ ಖ್ಯಾತ ಲೇಖಕರಿಂದ ಸ್ಫೂರ್ತಿ ಪಡೆದು ಬರವಣಿಗೆಯಲ್ಲಿ ತೊಡಗಿದರು
23332514,ಇದು ಭಾರತದ ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಬಾಗಲಕೋಟೆ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಗರ ಪುರಸಭೆಯನ್ನು ಹೊಂದಿದೆ
23643522,ಮಧ್ಯದ ಬಲ ಸೀಟಿನ ಸೊಂಟದ ಆಧಾರವನ್ನು ಹೆಚ್ಚಿಸಿ
23427084,ರಜಪುತ ಇತಿಹಾಸಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಮರಾಠೀ ಕೃತಿಯ ಅನುವಾದ
23333418,ಅವೆಲ್ಲ ಕರ್ನಾಟಕ ಮೂಲದವೇ ಆಗಿದ್ದುವು ಎಂಬುದು ಕೆಲವು ಇತಿಹಾಸ ಲೇಖಕರ ಅಭಿಪ್ರಾಯ
23431312,ನ್ಯಾಸಧಾರಿ ಒಮ್ಮೆ ಒಪ್ಪಿಕೊಂಡ ಮೇಲೆ ನ್ಯಾಸವನ್ನು ನಿರಾಕರಿಸಬಹುದು
23358462,ಆಗ ಹುಡುಗ ಅವರ ದೋಷಾರೋಪಣೆಗಳನ್ನು ಭರಿಸಲಾಗದೆ ಮನೆ ತೊರೆಯಲು ನಿರ್ಧರಿಸುತ್ತಾನೆ
23386014,ಕೇಂದ್ರ ಸರ್ಕಾರವು ತನ್ನ ತೆರಿಗೆ ವರಮಾನವನ್ನು ರಾಜ್ಯಗಳಿಗೆ ಹಂಚಿಕೆ ಮಾಡುವ ನಿಯಮಗಳಲ್ಲಿ ಕೆಲವೊಂದು ಬದಲಾವಣೆ ಮಾಡಿದೆ
23582392,ಈ ದೇವಾಲಯದ ಪರಿಸರದಲ್ಲಿನ ಪ್ರಶಾಂತತೆ ನಿಜವಾಗಿಯೂ ಒಂದು ಅದ್ಭುತ ಅನುಭವ
23449996,ವ್ಯಾಪಾರಿ ಬ್ಯಾಂಕಿಂಗ್ ಪದ್ದತಿಯು ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬ್ಯಾಂಕಿನ ಖಾಸಗಿ ಈಕ್ವಿಟಿ ವಹಿವಾಟು ನಡೆಸುವ ಒಂದು ವಿಶಿಷ್ಟ ಕಾರ್ಯಚಟುವಟಿಕೆಯಾಗಿದೆ
23543398,ಪರಿಸರ ಮಾಧ್ಯಮದಲ್ಲಿ ಚಯಾಪಚಯ ಕ್ರಿಯೆಯ ಉತ್ಪನ್ನಗಳು ಸಂಗ್ರಹವಾಗುವುದರಿಂದ ಜೀವಕೋಶಗಳ ಬದುಕಿನ ಕ್ರಿಯಾವಿನ್ಯಾಸದಲ್ಲಿ ಅಡೆತಡೆಗಳಾಗುತ್ತವೆ
23619338,ದಯವಿಟ್ಟು ನಾನು ಕನ್ನಾಟ್ ಪ್ಲೇಸ್‌ನಲ್ಲಿ ಬಟ್ಟೆ ಅಂಗಡಿಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.
23466284,ಕೆಳಮಟ್ಟದ ಗೌರವದಲ್ಲಿ ಮಾನವ ತನ್ನನ್ನು ಬೇರೆಯವರು ಗೌರವಿಸಬೇಕೆಂದು ಭಾವಿಸುತ್ತಾನೆ ಆದರೆ ಮೇಲ್ಮಟ್ಟದ ಗೌರವ ಸ್ವಾಭಿಮಾನ ಉಳ್ಳದ್ದು
23377312,ದೊಡ್ಡಣ್ಣ ಅವರು ಕುಟುಂಬದ ವ್ಯಾಪಾರಕ್ಕೆ ಅಗತ್ಯವಾದ ಶಿಕ್ಷಣವನ್ನು ಪಡೆದರು
23446910,ಮೆರಿಯನ್ ತನ್ನ ಕಲಾತ್ಮಕ ತರಬೇತಿಯನ್ನು ತನ್ನ ಮಲತಂದೆ ಜಾಕೋಬ್ ಮಾರ್ರೆಲ್ ಅವರಿಂದ ಪಡೆದರು
23484984,ಇಲ್ಲಿ ಸುಮಾರು ಎರಡು ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಔಷಧಿ ಸಸ್ಯಗಳಿವೆ ಎಂದು ಗುರುತಿಸಲಾಗಿದೆ
23349040,ರಾಷ್ಟ್ರಕೂಟ ರಾಜವಂಶವನ್ನು ಸ್ಥಾಪಿಸಿದ ದಂತಿದುರ್ಗನ ಎಲ್ಲೋರ ಶಾಸನದಲ್ಲಿ ಅವನ ಪೂರ್ವಿಕರ ಹೆಸರುಗಳನ್ನು ಕೊಟ್ಟಿದೆ
23445100,ಅಸುರರ ರಾಜ ಬಲಿ ಲೋಕವನ್ನು ತನ್ನ ವಶಕ್ಕೆ ತೆಗೆದುಕೊಂಡ
23428676,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಪ್ರಭುತ್ವಗಳು ವೈಭವೋಪೇತವಾದ ಕಟ್ಟಡಗಳನ್ನು ಹೊಂದಬೇಕೆಂಬ ಒತ್ತಡಗಳನ್ನು ಹೊಂದಿರುತ್ತಿದ್ದವು
23488572,ಪ್ರತಿಯೊಂದು ದೇಗುಲವು ಮುಂಭಾಗದಲ್ಲಿ ಗರ್ಭಗೃಹಕ್ಕೆ ಅಭಿಮುಖವಾಗಿರುವ ನಂದಿ ಇರುವ ನಂದಿಮಂಟಪವನ್ನು ಹೊಂದಿದೆ
24061880,ಇಲ್ಲಿ ೨೭೨ ಪುರುಷರು ಮತ್ತು ೨೬೩ ಮಹಿಳೆಯರು ಇದ್ದಾರೆ
23469482,ವಿಜಯನಗರ ಅರಸರ ಮತ್ತು ಮೈಸೂರು ರಾಜರ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಈ ಕಲೆಯು ಉಚ್ಛ್ರಾಯ ಸ್ಥಿತಿಯಲ್ಲಿತ್ತು
23332856,ಈ ಕ್ರಮದ ನಂತರ ಅವರು ಫಾರ್ಮ್ ಅನ್ನು ಮರಳಿ ಪಡೆದರು
