Script,Id,Group_ID
ತನ್ನ ಹೊಟ್ಟೆಯ ಹೊರಭಾಗದಲ್ಲಿರುವ ಚೀಲಗಳಲ್ಲಿ ಮೊಟ್ಟೆಗಳನ್ನು ಇಟ್ಟುಕೊಂಡು ಕಾಪಾಡುತ್ತವೆ,23345478,30007
ಗೋಣಿ ಮರದಲ್ಲಿ ಪರಾಗ ಸ್ಪರ್ಶ ವಿಶಿಷ್ಟ ರೀತಿಯದ್ದಾಗಿದೆ,23534598,30007
ಇದೇ ಅವಧಿಯಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಹೊಂದಿದ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಈ ಸಂಖ್ಯೆ ಇನ್ನೂ ಹೆಚ್ಚಿದೆ,23458164,30007
ಮೋಕ್ಷಕ್ಕೆ ಕರ್ಮ ಮತ್ತು ಜ್ಞಾನ ಎರಡೂ ಅವಶ್ಯ,23456722,30007
ಎಪ್ರಿಲ್ ೧೯೩೦ರಲ್ಲಿ ಗಾಂಧೀಜಿಯವರ ಉಪ್ಪಿನ ಸತ್ಯಾಗ್ರಹ ಪ್ರಾರಂಭವಾಯಿತು,23988360,30007
ಕುಡಿಯುವ ನೀರಿನ ಸರಬರಾಜು ಕೇಂದ್ರವು ಕೃಷ್ಣಾ ನದಿಯ ನೀರನ್ನು ಸಂಸ್ಕರಿಸಿ ಸುತ್ತಲಿನ ಹಳ್ಳಿಗಳಿಗೆ ಕುಡಿಯುವ ನೀರನ್ನು ಒದಗಿಸುತ್ತದೆ,23508232,30007
ಇದು ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಪ್ರಮುಖ ರೈಲು ನಿಲ್ದಾಣಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ,23565042,30007
ಮೂರ್ತಿಪೂಜೆ ಮಾಡಬೇಕೋ ಬಿಡಬೇಕೋ ಅನ್ನೋ ಗೋಜಿಗೆ ಹೋಗದೆ ಇಷ್ಟಲಿಂಗ ಪೂಜೆಯು ಮೂರ್ತಿಪೂಜೆ ಅಲ್ಲ,23473456,30007
ಭೌತಿಕ ಪರಿಶೀಲನೆಯು ಯಕೃತ್ತಿನ ಮೃದುತ್ವ ಅಥವಾ ಗಾತ್ರದ ಬಗ್ಗೆ ಮಾತ್ರ ತಿಳಿಯಪಡಿಸುತ್ತದೆ,23341928,30007
ಯಾಕೆಂದರೆ ಇದು ಈ ಹಿಂದಿನ ನಾಗರಿಕತೆಯ ವಿನಾಶದ ನಂತರ ಜನ್ಮ ತಾಳಿತು,24107922,30007
ಮೂಡಬಿದಿರೆ ಶ್ರೀ ಮಠದ ಸ್ವಾಮೀಜಿಗಳ ಮಾರ್ಗದರ್ಶನದಲ್ಲಿ ಇಲ್ಲಿಯ ಚೌಟರ ಅರಮನೆಯವರು ಪೂಜಾ ಕಾರ್ಯಗಳನ್ನು ನೆರವೇರಿಸುತ್ತಾರೆ,23479754,30007
ಇವನ ಆಳ್ವಿಕೆಯ ಹದಿನಾಲ್ಕನೆಯ ವರ್ಷದಲ್ಲಿ ಕೊಡಗು ಬ್ರಿಟಿಷರ ವಶವಾಯಿತು,23345102,30007
ಪರಿಶಿಷ್ಟ ಜಾತಿಗಳ ಜನಸಂಖ್ಯೆಯಲ್ಲಿ ಮಹಿಳೆಯರು ಶೇಕಡಾ ೫೨,24201242,30007
೧೯೭೫ರಲ್ಲಿ ಕರ್ನಾಟಕ ವಿಶ್ವವಿದ್ಯಾಲಯವು ಇವರಿಗೆ ಗೌರವ ಡಾಕ್ಟರೇಟ್ ನೀಡಿ ಗೌರವಿಸಿತು,24231964,30007
ರಾಮಾಯಣದ ನೃತ್ಯ ನಾಟಕ ಸಂಗೀತ ಸಂಯೋಜನೆಯ ಉಳಿದ ಕೆಲಸವನ್ನು ಎಸ್ ರಾಜಾರಾಮ್ ಮುಗಿಸಿದರು,23565524,30007
ಆದರೆ ಕಿತ್ತಳೆ ಬಣ್ಣದ ಹುಲಿಗಳ ಸಂಕರದ ಬಿಳಿ ಹುಲಿಗಳಲ್ಲಿ ಈ ಮೆಳ್ಳೆಗಣ್ಣು ಕಾಣುವುದಿಲ್ಲ,23505816,30007
ಹೀಗೆ ಹಿಡಿದರೆ ಆಟಗಾರ ತನ್ನ ಪಾಳಿ ಕಳೆದುಕೊಂಡಂತೆ,23397344,30007
ರಾತ್ರಿ ಹಾಲು ಹಿಂಡಲು ಹೋದಾಗ ಅವನಿಗೆ ಆಶ್ಚರ್ಯವಾಯಿತು,24067542,30007
ಮಂಟಪಗಳ ಚಾವಣಿಯ ಫಲಕಗಳಲ್ಲಿ ಅಲಂಕಾರಿಕ ಶಿಲ್ಪದ ಕೆಲಸವು ಉತ್ತಮವಾಗಿ ಕಂಡುಬರುತ್ತದೆ,23517302,30007
ಈ ಪ್ರತಿಯೊಂದು ಕ್ಯಾಮೆರಾಗಳು ಸುತ್ತಮುತ್ತಲಿನ ಒಂದು ಸಣ್ಣ ಪ್ರದೇಶವನ್ನು ದಾಖಲಿಸುತ್ತವೆ,23547342,30007
ಕೆಲವೊಂದು ದೇವಾಲಯ ಮತ್ತು ದೇವರುಗಳಿಗೆ ಮೃಗ ಪಕ್ಷಿಗಳೊಂದಿಗೆ ನಿಕಟವಾದ ಸಂಬಂಧವನ್ನು ಕಾಣುತ್ತೇವೆ,23446870,30007
ಚಾಲಕನ ಬದಿಯ ಬಾಗಿಲುಗಳನ್ನು ಓಪನ್ ಮಾಡು,23593816,30007
ತತ್ಪರಿಣಾಮವಾಗಿ ಅವನು ವಿಟಾಮಿನ್ ಮತ್ತು ಸತ್ವಯುತ ಆಹಾರ ಸೇವನೆಯಿಂದ ವಂಚಿತನಾಗುತ್ತಾನೆ,23488096,30007
ಹೀಗೆ ರಕ್ತವನ್ನು ಸಂಗ್ರಹಿಸಿ ತಂದು ಹೃತ್ಕರ್ಣಕ್ಕೆ ಸೇರಿಸುವ ಕ್ರಿಯೆಯಲ್ಲಿ ಸೈನಸ್ ವಿನೋಸಸ್ ಎಂಬ ಇನ್ನೊಂದು ಕೋಣೆ ಪಾತ್ರವಹಿಸುತ್ತದೆ,23381054,30007
ಇಸ್ತಾಂಬುಲ್‌ನಲ್ಲಿ ಸಮಯ ಎಷ್ಟು?,23587106,30007
ಈ ತಾಣದಲ್ಲಿ ಈಗಾಗಲೆ ಸುಮಾರು ಎಂಟು ನೂರಕ್ಕೂ ಹೆಚ್ಚು ಪುಸ್ತಕಗಳನ್ನು ವಿವಿಧ ಪ್ರಕಾಶಕರು ಹಾಗೂ ಲೇಖಕರು ಸೇರಿಸಿದ್ದಾರೆ,23432116,30007
ಇದು ಭೂಮಿಯಲ್ಲಿ ಅಜುರೈಟ್ ಮತ್ತು ಮ್ಯಾಲಕೈಟ್ ಎಂಬ ಖನಿಜಗಳ ರೂಪದಲ್ಲಿ ದೊರೆಯುವುದು,23516984,30007
ರಾವಣನ ಸಹೋದರ ವಿಭೀಷಣನು ಪುಷ್ಪಕ ವಿಮಾನದ ಬಳಿ ನಾಲ್ಕು ದಂತಗಳ ಆನೆಯ ಮೇಲೆ ಸವಾರಿ ಮಾಡುತ್ತಾ ಬಿಳಿಯ ವಸ್ತ್ರಗಳನ್ನು ಧರಿಸಿದ್ದಾನೆ,23418964,30007
ಅವರು ಬಹಳ ದಿನಗಳಿಂದ ಅನಾರೋಗ್ಯದಿಂದ ಹಾಸಿಗೆ ಹಿಡಿದಿದ್ದರು,23426962,30007
ಗರ್ಭಿಣಿ ಮತ್ತು ಹಾಲುಣಿಸುವ ತಾಯಂದಿರಿಗೆ ಸುಧಾರಿತ ಆರೋಗ್ಯ ಮತ್ತು ಪೋಷಣೆಗಾಗಿ ನಗದು ಪ್ರೋತ್ಸಾಹವನ್ನು ಒದಗಿಸುವುದು,23552792,30007
ದೇವರಾಯನ ದುರ್ಗ ನರಸಿಂಹ ಸ್ವಾಮಿ ದೇವಸ್ಥಾನವಿರುವ ಪುಣ್ಯಕ್ಷೇತ್ರವಾಗಿದೆ,23536020,30007
ಪ್ರತಿಭಟನೆಯ ಕಾರಣಕ್ಕೆ ಯಾವುದೇ ರೈಲುಗಳ ಮಾರ್ಗ ಬದಲಾವಣೆ ಅಥವಾ ರದ್ದತಿ ಮಾಡಿರಲಿಲ್ಲ ಎಂದು ಅವರು ತಿಳಿಸಿದ್ದಾರೆ,23578992,30007
ಉನ್ನತ ಮಟ್ಟದ ಸಾಹಿತ್ಯ ಜನರ ಮನಸ್ಸಿನಲ್ಲಿ ಹೆಚ್ಚು ಕಾಲ ಉಳಿಯುತ್ತದೆ,23558678,30007
ಮೊದಲು ಇವರು ಮತ್ತು ಇವರ ತಂದೆಯವರು ವಿಜಯನಗರದ ಆಳ್ವಿಕೆಯಲ್ಲಿದ್ದ ರಾಜ್ಯಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡುತಿದ್ದರು,23503664,30007
ವಿಶ್ವಾದ್ಯಂತ ಹರಡಿದ್ದ ಹಕ್ಕಿ ಜ್ವರದ ಕಾರಣ ಈ ವಿಚಾರದಲ್ಲಿ ಸಾಕಷ್ಟು ಆಸಕ್ತಿ ವಹಿಸಲಾಗಿತ್ತು,23459050,30007
ಸಂಮೋಹನದ ಚಿಕಿತ್ಸೆಯು ಈ ತತ್ತ್ವದ ಮೇಲೆ ಆಧರಿಸಿದೆ,23327802,30007
ಹಣಕಾಸಿನ ಅರ್ಥಶಾಸ್ತ್ರ ಸಾಮಾನ್ಯವಾಗಿ ಸ್ನಾತಕೋತ್ತರ ಮಟ್ಟದಲ್ಲಿ ಕಲಿಸಲಾಗುತ್ತದೆ,23364068,30007
ಇದು ಏಳು ಐಐಟಿಗಳು ಮತ್ತು ಐಐಎಸ್ಸಿ ಬೆಂಗಳೂರಿನ ಜಂಟಿ ಉಪಕ್ರಮವಾಗಿದೆ,23452340,30007
ಸ್ಪರ್ಧೆ ನೀತಿಯನ್ನು ಆಗಾಗ್ಗೆ ಗ್ರಾಹಕರಿಗೆ ಬೆಲೆಯ ವಿಷಯದಲ್ಲಿ ಸಂಪೂರ್ಣವಾಗಿ ಚರ್ಚೆಯಲ್ಲಿದೆ,23529476,30007
ಅಂದಿನ ಧಾರ್ಮಿಕ ವ್ಯವಸ್ಥೆಯನ್ನು ಒಪ್ಪದೆ ಶಿಕ್ಷಕ ವೃತ್ತಿ ತ್ಯಜಿಸಿ ನ್ಯೂ ಇಂಗ್ಲೆಂಡಿಗೆ ವಲಸೆ ಹೋದ,23499330,30007
ಈ ಚಿತ್ರವನ್ನು ಮೊಹಮದ್ ಗೌಸ್ ಅವರು ನಿರ್ದೇಶನ ಮಾಡಿದ್ದರು,23413700,30007
ಈ ಆಯ್ದ ಅಲಂಕಾರಿಕ ಮರದ ತುಂಡುಗಳು ಸಹ ಸೌಂದರ್ಯದ ನೋಟವನ್ನು ಮತ್ತಷ್ಟು ಫಿಲ್ಟರ್ ಮಾಡುವ ಉಪವರ್ಗಗಳನ್ನು ಹೊಂದಿವೆ,23516020,30007
ಅದು ಗೆದ್ದಲುಗಳ ಮೇಲೆ ಜೀವಿಸುವ ಇದು ಬಹುತೇಕ ಭೂಮಿಯೊಳಗೆ ಇರುತ್ತದೆ,23441636,30007
೧೬೦೦ರಲ್ಲಿ ಇಂಗ್ಲೆಂಡಿನಲ್ಲಿ ಚಕ್ರಾದಿಪತ್ಯ ಸ್ಥಾಪಿಸಿದ ಕೂಡಲೇ ರಂಗಶಾಲೆಗಳ ಪುನಃ ತೆರೆದವು,24078238,30007
ಇಂಗ್ಲಿಷಿನ ಸಾಮಾನ್ಯ ಬಳಕೆಯ ಹೆಸರು ಸ್ವೀಟ್ ಬೇಸಿಲ್,23400488,30007
ವಾರ್ಷಿಕ ಉತ್ಸವವು ಹಳ್ಳಿಗಳು ಮತ್ತು ಅವುಗಳ ಸ್ಥಳೀಯ ಪದ್ಧತಿಗಳನ್ನು ಅವಲಂಬಿಸಿ ಬದಲಾಗುತ್ತದೆ,23369606,30007
ಸಾನ್ ಮರಿನೊ ವಿಶ್ವದ ಅತಿ ಪುರಾತನ ಗಣರಾಜ್ಯವೆಂದು ಹೇಳಲಾಗುತ್ತದೆ,23525770,30007
ಅವರು ಉತ್ತಮ ನಟನೆಯಿಂದ ತೆಲುಗು ಮತ್ತು ತಮಿಳು ಚಿತ್ರರಂಗದಲ್ಲಿ ಲೀಡಿಂಗ್ ಆಕ್ಟ್ರೆಸ್ ಆಗಿ ಪ್ರಸಿದ್ಧಿ ಪಡೆದುಕೊಂಡರು,23379584,30007
ಗುಲಾಮನ ಶ್ರಮಕ್ಕೆ ಪ್ರತಿಯಾಗಿ ಊಟ ವಸತಿಗಳನ್ನು ಒಡೆಯ ಒದಗಿಸುತ್ತಿದ್ದ,23549202,30007
ಬಾರ್ಲಿಯನ್ನು ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಮೊಳಕೆ ಕಟ್ಟಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ,23348780,30007
ರಾಜ್ಯ ತಮಗಿಂತಲೂ ಮಹತ್ತರವಾದ್ದು ಎಂಬ ನಂಬುಗೆ ಅವರಿಗೆ ಇರಬೇಕು,23529634,30007
ಆದರೆ ಈ ಪ್ರದೇಶಗಳು ಸರ್ಕಾರದಲ್ಲಿ ಪ್ರಾತಿನಿಧ್ಯವನ್ನು ಹೊಂದಿಲ್ಲ,23367408,30007
ಮೇಲ್ದರ್ಜೆಗೇರಿಸುವ ಅನೇಕ ವರ್ಷಗಳ ಮೊದಲೇ ಈ ಕ್ಯಾಮೆರಾಗಳನ್ನು ಬಳಸಲಾಗಿತ್ತು,23511276,30007
ವೃತ್ತಾಕಾರದ ಕಟ್ಟೆಯಿಂದ ಹೊರಗೆ ಹೋಗಲು ಅನೇಕ ಕಡೆ ದಾರಿಗಳಿವೆ,23514814,30008
ಶ್ರೀ ಸಾಹಿತ್ಯ ಪ್ರಶಸ್ತಿ ದಾರಿ ದೀಪ ಪ್ರಶಸ್ತಿ,23380880,30008
ಎಲ್ಲಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ ಜೀವನ ನಡೆಸುವುದಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಆರಂಭಿಕ ವರ್ಷಗಳು ಸಂಜುಕ್ತ ಮತ್ತು ಅವರ ಪತಿಗೆ ಸವಾಲಾಗಿತ್ತು,23479580,30008
ಇದು ಅವರು ತಾವೇ ಬೇಕಾಗಿ ಬರಮಾಡಿಕೊಂಡ ಬದಲಾವಣೆ,23351554,30008
ಇದು ಗಣೇಶ ದೇವರಿಗೆ ಅರ್ಪಿತವಾದ ಬೆಟ್ಟದ ಮೇಲಿನ ದೇವಾಲಯವಾಗಿದೆ,23384048,30008
ಕೆಲವರು ಸಾಮಾನ್ಯ ಕಥಾವಸ್ತುವನ್ನು ರೂಪಿಸುತ್ತಾರೆ ಮತ್ತು ನಟರು ಸಂಭಾಷಣೆಯನ್ನು ಸುಧಾರಿಸಲು ಅವಕಾಶ ನೀಡುತ್ತಾರೆ,23515794,30008
ಆದ್ದರಿಂದ ಅವನ್ನು ಅಧಿಕ ಸಂಖ್ಯೆಯಲ್ಲಿ ಒಟ್ಟೊಟ್ಟಿಗೆ ತಯಾರಿಸುವ ಪದ್ಧತಿ ಬೆಳೆದಿಲ್ಲ,23344368,30008
ಕರ್ನಾಟಕ ಲಕ್ಷಣಗಳು ಭೂಮಿಯ ಮೇಲೆ ಸ್ವಾಭಾವಿಕವಾಗಿ ರಚಿಸಲಾದ ಲಕ್ಷಣಗಳಾಗಿವೆ,23386402,30008
ಕಾಲಕ್ರಮೇಣ ಮುಖಂಡರ ಪ್ರಭಾವ ಬೆಳೆದು ಅವರು ರಾಜರಾದರು,23376074,30008
ನಾಟಕ ವಿಮರ್ಶೆ ಅವರ ಪಾಲಿಗೆ ಬಂದ ಕೆಲಸವಾಗಿತ್ತು,23482626,30008
ಇಲ್ಲಿ ದೃಶ್ಯ ಮಾಹಿತಿಗಳನ್ನು ಹುಟ್ಟಿಸುವ ಹಾಗೂ ಸಂಸ್ಕರಿಸುವ ಪದ್ಧತಿಗಳ ಅಧ್ಯಯನ ಮಾಡಲಾಗುತ್ತದೆ,23346250,30008
ಹೈಡ್ರೊಕ್ಲೋರಿಕ್ ಆಮ್ಲದ ಅತಿ ಮುಖ್ಯ ಬಳಕೆ ಉಕ್ಕಿನ ಕೈಗಾರಿಕೆಗಳಲ್ಲಿ ಇದೆ,23364652,30008
ಹಲವು ಹಂತದ ಹತ್ತಾರು ಸಂಸ್ಥೆಗಳನ್ನು ಕಟ್ಟಿ ಬೆಳೆಸಿದರು,23465472,30008
ದ ಗುಪ್ತಚರ ಸಮೂಹ ವಿಭಾಗದ ಪ್ರಮುಖ ಕೊಂಡಿಯಾಗಿದೆ,23468786,30008
ಇದೇ ಬಳ್ಳಿಗಾವೆಯ ಹತ್ತಿರವಿರುವ ಕೋಡಿಮಠ ಕಾಳಾಮುಖ ಶೈವರ ಪ್ರಮುಖ ಕೇಂದ್ರ,23462250,30008
ರೋಹಿಣಿ ಗೋಡ್ಬೋಲೆ ಭಾರತೀಯ ಭೌತಶಾಸ್ತ್ರ ಮತ್ತು ಶೈಕ್ಷಣಿಕ ಕ್ಷೇತ್ರದಲ್ಲಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸುತ್ತಿದ್ದಾರೆ,23360938,30008
ನರಕ ಚತುರ್ದಶಿಗೆ ಎಷ್ಟು ದಿನಗಳು ಬಾಕಿ ಉಳಿದಿವೆ?,23635402,30008
ಆದಾಗ್ಯೂ ಇದನ್ನು ಮೂಲತಃ ಲಾಹೋರ್ ನಲ್ಲಿ ಪ್ರತಿಷ್ಠಾಪಿಸಲಾಗಿತ್ತು,23494592,30008
ಸುಮಾರು ಎರಡೂವರೆ ಅಡಿ ಉದ್ದದ ಈ ಬಿದಿರ ಕೊಳವೆ ಒಂದು ದೊಡ್ಡ ಕೊಳಲು,23550646,30008
ಇದಕ್ಕೆ ಪ್ರಮುಖ ಕಾರಣ ಈ ಕಲ್ಪನೆಯು ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮದ ವಿಚಿತ್ರ ಗುಣವಿಶೇಷಗಳನ್ನು ವಿವರಿಸಲು ಸಾಧ್ಯವಾಗಿದ್ದು,23332086,30008
ಶ್ರೀಮಂತ ಆದರೆ ಮೂಢನಂಬಿಕೆಯ ರಿಯಲ್ ಎಸ್ಟೇಟ್ ವ್ಯಾಪಾರಿಯ ಏಕೈಕ ಮಗ ಪ್ರೀತಂ,23487388,30008
ವಿಶ್ವವಿದ್ಯಾಲಯ ಸ್ಥಾಪನೆಯ ಕಾಯಿದೆಯಲ್ಲಿ ಮಹಿಳೆಯರಿಗೆ ಶಿಕ್ಷಣ ಕೊಡಲು ಅವಕಾಶವಿರಲಿಲ್ಲ,23350948,30008
ಇದು ನಾಲಿಗೆಗೆ ಹೆಚ್ಚು ರುಚಿ ನೀಡುವ ಜೊತೆಗೆ ಆರೋಗ್ಯಕ್ಕೂ ತುಂಬಾ ಒಳ್ಳೆಯದು,23498430,30008
ಸೂಪರ್ಕ್ರಿಟಿಕಲ್ ಉಗಿ ಪೂರೈಕೆ ಮತ್ತು ಉತ್ಪಾದಕಗಳನ್ನು ಸರಬರಾಜು ಮಾಡಲು ಗುತ್ತಿಗೆ ನೀಡಲಾಯಿತು,24002806,30008
ಲಕ್ನೋ ಸೂಪರ್ ಜೈಂಟ್ಸ್‌ ಆಡಿದ ಕೊನೆಯ ೫ ಪಂದ್ಯಗಳ ಸ್ಕೋರ್‌ಗಳನ್ನು ನನಗೆ ಕೊಡಿ.,24279388,30008
ಅತಿ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದ ರಂಜಕವು ಕಬ್ಬಿಣವನ್ನು ನಿರುಪಯುಕ್ತ ವಸ್ತುವನ್ನಾಗಿ ಮಾಡುತ್ತದೆ,23332972,30008
ಈ ನಿಘಂಟಿನ ಪ್ರತಿಯೊಂದು ಪುಟದಲ್ಲೂ ಎರಡೆರಡು ಅಂಕಣಗಳಿದ್ದು ಒಂದೊಂದು ಅಂಕಣದಲ್ಲಿ ನಲವತ್ತಾರು ಪಂಕ್ತಿಗಳಿವೆ,23410022,30008
ಒಂದು ಪರಮಾಣು ಬಾಂಬು ಹಾಗೂ ಇನ್ನೊಂದು ಜಲಜನಕ ಬಾಂಬು,23966822,30008
ಇನ್ನೊಂದು ವಿವರಣೆಯು ಅವಳ ಕೂದಲನ್ನು ಕೆಂಪು ಹೂವುಗಳಿಂದ ಹೂಮಾಲೆಯಿಂದ ಅಲಂಕರಿಸಲಾಗಿದೆ ಎಂದು ಹೇಳುತ್ತದೆ,23422140,30008
ಉದಾಹರಣೆಗೆ ಒಂದು ದೊಡ್ಡ ಕಟ್ಟೆಯ ಜಲಾಶಯದಲ್ಲಿ ಸಂಗ್ರಹವಾದ ನೀರಿನ ಮೊತ್ತ ಸಾಕಷ್ಟು ಇರುವಾಗ ಅದರ ಒತ್ತಡ ಅಧಿಕವಾಗಿರುತ್ತದೆ,23475426,30008
ನಂತರ ತಕ್ಷಕನು ಅರ್ಪಿಸಿದ ಉಡುಗೊರೆಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ಹೊರಟುಹೋದನು,23583754,30008
ಅವರು ವಿಜಯನಗರದ ತಿರುಮಲ ನಾಯಕನನ್ನು ಬಿಜಾಪುರ ಸುಲ್ತಾನರಿಂದ ಆಶ್ರಯಿಸಿದರು,23347514,30008
ಸಾಮಾನ್ಯವಾಗಿ ಇವನ್ನು ಪರ್ವತಗಳ ತಪ್ಪಲು ಪ್ರದೇಶದಲ್ಲಿ ಕಾಣಬಹುದು,23384786,30008
ಉಪಾಧ್ಯೆ ಚಿನ್ನದ ಪದಕದೊಡನೆ ಮೈಸೂರು ವಿಶ್ವವಿದ್ಯಾಲಯದಿಂದ ಪಡೆದ ಪಿಎಚ್,23476694,30008
ಎರಡೂ ಪಂಥಗಳು ಪಂಚ ಸಂಸ್ಕಾರದ ಮೂಲಕ ದೀಕ್ಷೆಯನ್ನು ನಂಬುತ್ತವೆ,23431156,30008
ಇಷ್ಟೆಲ್ಲ ಪ್ರಗತಿಯನ್ನು ಸಾಧಿಸಿದ ಮನುಷ್ಯನಿಗೆ ಇದೊಂದು ಮಾತ್ರ ನುಂಗಲಾರದ ತುತ್ತಾಗಿ ತೋರುವುದಿಲ್ಲ,23399144,30008
ಕರ್ನಾಟಕ ರಾಜ್ಯದ ಕೊಪ್ಪಳ ಜಿಲ್ಲೆ ಸಾಕಷ್ಟು ಪೌರಾಣಿಕ ಐತಿಹಾಸಿಕ ಸ್ಥಳಗಳನ್ನು ಒಳಗೊಂಡಿರುವ ಜಿಲ್ಲೆಯಾಗಿದೆ,23517286,30008
೧೮೦೦ ಮೀಟರ್ ಎತ್ತರದ ಕತ್ತರಿ ಬೆಟ್ಟ ಅತ್ಯಂತ ಎತ್ತರದ ಬೆಟ್ಟವಾಗಿದೆ,23937324,30008
ಈ ಆಚರಣೆಗಳಲ್ಲಿ ಪ್ರಾಥಮಿಕವಾಗಿ ಸ್ಥಳೀಯ ಗ್ರಾಮಸ್ಥರು ಪಾಲ್ಗೊಳ್ಳುತ್ತಾರೆ ಮತ್ತು ಕೆಲವೇ ವೀಕ್ಷಕ ಪ್ರವಾಸಿಗರನ್ನು ಗಳಿಸುತ್ತಾರೆ,23329500,30008
೧೯೪೪ ರಲ್ಲಿ ಪಕ್ಕದ ಪ್ರದೇಶದೊಂದಿಗೆ ಈ ಕೋಟೆಯನ್ನು ಭಾರತೀಯ ಮಿಲಿಟರಿಗೆ ಹಸ್ತಾಂತರಿಸಲಾಯಿತು,23959842,30008
ಶ್ರೀನಗರದ ಕವಿಗಳ ಸ್ಮಶಾನದಲ್ಲಿ ಇವನನ್ನು ಸಮಾಧಿ ಮಾಡಲಾಗಿದೆ,23390634,30008
ಈ ಚಲನಚಿತ್ರ ಅತ್ಯಂತ ಹೆಚ್ಚು ಹಣ ಗಳಿಸಿದ ಭಾರತೀಯ ಚಲನಚಿತ್ರಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ,23352206,30008
ಅವು ಹುಟ್ಟಿದ ಹಿನ್ನೆಲೆಯಲ್ಲಿರುವ ಒಂದು ಬಗೆಯ ಒರಟುತನ ಅವುಗಳಲ್ಲಿ ಎದ್ದುಕಾಣುತ್ತದೆ,24105032,30008
ಮಾರ್ಕ್ಸ್ವಾದಿ ವಿದ್ವಾಂಸ ಅವರು ಕೇರಳದ ಅಭಿವೃದ್ಧಿಗೆ ಇವರು ಮೊದಲ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿದ್ದರು,23529594,30008
ನಾನು ಕನ್ನಾಟ್ ಪ್ಲೇಸ್‌ನಲ್ಲಿ ವ್ಯಾಪಾರ ಕೇಂದ್ರಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.,23635870,30008
ಇದರೊಂದಿಗೆ ಸೈಲೋಸಿಬಿನ್ ಮತ್ತು ಇತರ ಸೈಕೆಡೆಲಿಕ್ ಔಷಧಿಗಳ ಮಾನಸಿಕ ಮತ್ತು ಧಾರ್ಮಿಕ ಅಧ್ಯಯನವನ್ನು ಉತ್ತೇಜಿಸಿದರು,23545244,30008
ಪುಂಕೇಸರ ಕೊಳವೆ ಬಹು ಉದ್ದವಾಗಿದ್ದು ಶಲಾಕೆಯನ್ನು ಸಂಪೂರ್ಣ ಸುತ್ತುವರಿದಿದೆ,23468952,30008
ಬಲ್ಲಾಳ್ ಅವರು ಭಾರತದ ಕರ್ನಾಟಕದ ಕರಾವಳಿ ಜಿಲ್ಲೆಯ ಉಡುಪಿಯಲ್ಲಿ ಜನಿಸಿದರು,23564616,30008
ಇದು ನನ್ನ ಮೊದಲ ಸಾಮಾಜಿಕ ನೂಕು ನುಗ್ಗಲು,23958568,30008
೪ ನೆಯ ದಿನ ಪ್ರಾರಂಭ ಪೂರ್ಣಿಮಾ ಭಾದ್ರಪದ ೧೪ ರ ವರೆಗೆ,23948048,30008
ಸಿಲಿಕಾ ಗ್ಲಾಸ್ ನ್ನು ವಿವಿಧ ವಸ್ತುಗಳ ಜೊತೆ ಸೇರಿಸಬಹುದು,23477700,30008
ಅವನು ತನ್ನ ಮೊದಲ ಸಂಗೀತ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಪ್ರಕಟಿಸಿದ್ದನು,23353958,30008
ಅಪ್ರಾಮಾಣಿಕ ಉದ್ಯೋಗಿಗಳಿಂದ ಉಂಟಾಗುವ ನಷ್ಟಗಳ ವಿರುದ್ಧ ಉದ್ಯಮಕ್ಕೆ ಸಾಮಾನ್ಯವಾಗಿ ಈ ವಿಮೆ ರಕ್ಷಣೆ ನೀಡುತ್ತದೆ,23422680,30008
ನನಗೆ ಕಾರ್ತವ್ಯ ಮಾರ್ಗದಲ್ಲಿ ಶಾಪಿಂಗ್ ಮಾಲ್‌ಗಳನ್ನು ಹುಡುಕಲು ಸಹಾಯ ಮಾಡಿ.,23633054,30008
ಈ ಕಾರ್ಖಾನೆಗಳು ಕಬ್ಬಿಗೆ ಅತೀ ಹೆಚ್ಚು ಬೆಲೆ ನೀಡುತ್ತಿರುವುದು ಬಹುದೊಡ್ಡ ಸಾಧನೆ,23417624,30008
ಜೊತೆಗೆ ಸಂಪೂರ್ಣ ಬಾಂಗ್ಲಾದೇಶ ಮತ್ತು ಪಾಕಿಸ್ತಾನದ ನಿಬಿಡ ಜನವಸತಿಯುಳ್ಳ ಭಾಗಗಳನ್ನು ಸಹ ಒಳಗೊಂಡಿದೆ,23381952,30009
